Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
32,Yes,Guest Relations,Food & Beverage Director,Communications,3,1,1,1,3,Divorced,4270,0,No,Non-Travel,3,12,4,9,10,6,4,4,Hospitality & Resort Tourism,Working every single weekend and public holiday.
26,No,Hotel Operations,Event Manager,Business,5,4,3,2,1,Single,3570,1,No,Travel_Rarely,4,25,2,1,1,0,1,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
39,No,Event Management,Food & Beverage Director,Hospitality Management,3,4,2,2,3,Married,4142,7,Yes,Non-Travel,3,18,3,4,6,2,2,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
29,No,Hotel Operations,Food & Beverage Director,Communications,3,13,3,2,3,Divorced,4321,2,No,Non-Travel,3,23,1,3,9,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
45,No,Hotel Operations,Food & Beverage Director,Communications,3,6,4,2,3,Divorced,4260,4,No,Travel_Rarely,3,14,1,8,9,7,5,4,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
24,Yes,Hotel Operations,Food & Beverage Director,Business,5,3,4,2,1,Divorced,3716,0,Yes,Travel_Rarely,3,20,3,2,2,1,2,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
44,No,Event Management,Event Manager,Business,3,3,4,4,3,Divorced,4311,5,No,Non-Travel,3,11,4,4,7,0,4,0,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
44,Yes,Event Management,Event Manager,Hospitality Management,4,5,3,4,1,Divorced,4646,2,Yes,Travel_Rarely,3,22,2,5,11,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
43,Yes,Guest Relations,Guest Service Lead,Communications,3,22,3,1,3,Married,5492,2,No,Non-Travel,3,13,2,21,23,17,5,13,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
39,No,Hotel Operations,Guest Service Lead,Business,3,6,3,2,2,Divorced,3880,2,No,Travel_Rarely,4,21,3,3,3,3,0,1,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
29,No,Guest Relations,Food & Beverage Director,Communications,3,4,3,2,1,Married,3805,2,No,Travel_Rarely,3,13,5,5,6,2,1,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
36,No,Guest Relations,Guest Service Lead,Business,3,24,4,3,2,Single,4534,0,Yes,Non-Travel,4,22,5,10,13,4,0,3,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
37,No,Event Management,Food & Beverage Director,Communications,2,1,3,3,2,Divorced,4466,2,No,Non-Travel,3,17,3,1,8,0,1,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
43,No,Hotel Operations,Guest Service Lead,Communications,3,1,4,2,3,Married,3791,2,No,Travel_Rarely,4,18,2,0,2,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
49,No,Guest Relations,Guest Service Lead,Communications,3,6,2,3,4,Married,3571,2,No,Non-Travel,3,23,5,0,3,0,0,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
34,Yes,Hotel Operations,Guest Service Lead,Communications,4,2,2,2,1,Married,4875,3,Yes,Non-Travel,4,17,2,0,13,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
35,No,Hotel Operations,Event Manager,Hospitality Management,4,6,2,3,1,Married,4585,2,No,Travel_Rarely,3,25,3,10,11,4,4,2,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
36,Yes,Guest Relations,Food & Beverage Director,Communications,3,1,3,3,4,Divorced,3947,3,No,Travel_Rarely,3,11,5,4,5,3,1,1,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
38,Yes,Guest Relations,Event Manager,Communications,4,1,1,3,3,Divorced,4020,0,Yes,Travel_Rarely,3,21,1,0,7,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
45,No,Guest Relations,Food & Beverage Director,Business,3,24,3,4,3,Married,4013,2,No,Non-Travel,3,11,2,2,5,2,0,2,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
31,No,Event Management,Guest Service Lead,Business,3,4,3,3,2,Divorced,4059,5,No,Non-Travel,3,19,4,5,8,1,4,0,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
48,Yes,Guest Relations,Food & Beverage Director,Hospitality Management,3,2,2,4,2,Single,4998,4,Yes,Non-Travel,3,23,4,7,13,6,0,4,Hospitality & Resort Tourism,Working every single weekend and public holiday.
38,Yes,Guest Relations,Food & Beverage Director,Communications,5,4,2,3,2,Divorced,3839,1,No,Non-Travel,3,11,2,3,4,2,0,3,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
30,Yes,Hotel Operations,Food & Beverage Director,Communications,4,7,4,4,3,Divorced,4625,1,No,Non-Travel,3,15,4,9,12,5,1,4,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
32,No,Hotel Operations,Food & Beverage Director,Communications,2,17,2,1,3,Single,4192,3,Yes,Non-Travel,3,23,5,2,9,2,2,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
38,Yes,Hotel Operations,Event Manager,Hospitality Management,3,6,3,3,1,Single,3958,4,Yes,Travel_Rarely,4,15,4,3,6,1,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
21,No,Guest Relations,Event Manager,Hospitality Management,5,15,3,4,3,Single,3749,0,No,Travel_Rarely,3,24,4,1,3,1,1,0,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
41,Yes,Event Management,Event Manager,Business,3,1,3,3,4,Married,4312,4,Yes,Travel_Rarely,3,21,2,3,7,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
55,No,Guest Relations,Event Manager,Business,2,18,4,3,2,Married,4070,4,No,Non-Travel,3,13,5,2,5,2,0,1,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
34,Yes,Event Management,Food & Beverage Director,Business,2,5,4,3,3,Single,3548,2,Yes,Travel_Rarely,3,15,2,2,2,0,0,1,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
36,Yes,Event Management,Food & Beverage Director,Business,4,4,4,4,2,Married,4797,3,Yes,Travel_Rarely,3,17,5,4,14,1,4,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
41,Yes,Event Management,Guest Service Lead,Business,3,2,1,3,3,Single,4016,1,No,Non-Travel,3,21,3,1,8,0,1,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
26,No,Event Management,Event Manager,Hospitality Management,4,5,2,3,1,Divorced,3535,1,Yes,Travel_Rarely,3,25,1,1,1,1,1,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
55,Yes,Event Management,Event Manager,Communications,1,1,3,1,2,Single,3772,3,Yes,Non-Travel,4,17,1,4,4,4,0,3,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
43,Yes,Event Management,Food & Beverage Director,Business,4,11,3,2,2,Divorced,4428,1,Yes,Travel_Rarely,3,20,5,5,8,3,5,2,Hospitality & Resort Tourism,Working every single weekend and public holiday.
37,Yes,Hotel Operations,Guest Service Lead,Communications,3,1,4,4,4,Single,5230,1,No,Travel_Rarely,3,23,3,2,16,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
33,No,Event Management,Guest Service Lead,Business,4,4,2,3,3,Divorced,3628,0,Yes,Non-Travel,4,13,4,1,1,1,0,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
43,No,Event Management,Guest Service Lead,Hospitality Management,2,3,3,3,3,Married,3903,4,Yes,Non-Travel,4,13,4,1,7,1,1,1,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
30,No,Guest Relations,Guest Service Lead,Business,3,7,2,4,4,Single,4206,4,No,Travel_Rarely,3,19,4,5,9,3,1,1,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
36,Yes,Hotel Operations,Food & Beverage Director,Communications,5,11,3,4,1,Divorced,4124,4,No,Non-Travel,3,21,1,1,6,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
40,No,Guest Relations,Event Manager,Hospitality Management,2,4,2,4,1,Divorced,4157,0,No,Non-Travel,3,17,2,4,5,1,3,3,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
31,No,Guest Relations,Event Manager,Communications,3,17,4,3,4,Single,3631,0,No,Non-Travel,3,24,5,0,2,0,0,0,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
46,Yes,Guest Relations,Food & Beverage Director,Communications,4,10,2,3,4,Divorced,4289,2,Yes,Non-Travel,4,22,2,0,8,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
47,Yes,Hotel Operations,Guest Service Lead,Hospitality Management,3,6,4,2,1,Married,4190,2,Yes,Non-Travel,3,13,5,1,9,1,1,1,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
40,No,Guest Relations,Food & Beverage Director,Communications,3,17,4,3,3,Married,4582,3,Yes,Non-Travel,3,16,4,6,12,1,6,1,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
40,Yes,Event Management,Event Manager,Hospitality Management,2,9,4,3,2,Single,3552,3,No,Travel_Rarely,3,11,1,0,0,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
35,No,Hotel Operations,Guest Service Lead,Hospitality Management,4,17,4,3,2,Divorced,4636,2,Yes,Non-Travel,3,15,1,9,15,5,3,2,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
30,No,Guest Relations,Guest Service Lead,Business,1,1,3,3,3,Married,3628,3,Yes,Non-Travel,3,15,1,1,1,1,1,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
42,No,Hotel Operations,Guest Service Lead,Communications,5,20,1,3,3,Married,4632,4,No,Travel_Rarely,3,20,2,0,11,0,0,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
49,No,Hotel Operations,Guest Service Lead,Communications,4,2,3,3,2,Single,3735,2,Yes,Travel_Rarely,3,20,1,0,3,0,0,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
32,Yes,Hotel Operations,Guest Service Lead,Communications,3,15,2,4,3,Single,3351,2,No,Non-Travel,4,11,4,0,0,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
33,Yes,Guest Relations,Guest Service Lead,Business,3,13,3,3,3,Married,3751,2,Yes,Non-Travel,3,22,1,1,3,0,1,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
39,Yes,Hotel Operations,Event Manager,Communications,1,1,3,4,3,Single,4370,2,Yes,Travel_Rarely,4,13,1,0,8,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
46,No,Guest Relations,Event Manager,Hospitality Management,2,14,4,2,3,Single,5454,3,Yes,Travel_Rarely,3,17,1,8,17,3,1,1,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
26,No,Hotel Operations,Food & Beverage Director,Hospitality Management,3,1,3,3,3,Married,4132,4,Yes,Non-Travel,3,21,2,3,8,3,0,2,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
46,Yes,Event Management,Food & Beverage Director,Business,3,1,4,2,1,Married,3668,2,No,Travel_Rarely,3,18,2,2,3,2,0,2,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
31,Yes,Guest Relations,Event Manager,Business,4,1,4,2,2,Single,3673,5,Yes,Travel_Rarely,4,17,5,2,4,2,1,1,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
31,Yes,Event Management,Food & Beverage Director,Communications,3,27,2,4,3,Married,4508,2,No,Non-Travel,3,15,5,11,13,6,5,4,Hospitality & Resort Tourism,Working every single weekend and public holiday.
35,Yes,Hotel Operations,Guest Service Lead,Communications,3,11,1,2,1,Married,4933,3,Yes,Non-Travel,3,14,5,12,17,8,0,7,Hospitality & Resort Tourism,Working every single weekend and public holiday.
26,No,Event Management,Food & Beverage Director,Business,4,2,2,3,1,Divorced,4174,2,No,Non-Travel,4,15,1,5,8,4,2,1,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
42,No,Hotel Operations,Food & Beverage Director,Communications,3,4,3,4,2,Married,4313,2,Yes,Travel_Rarely,3,11,2,3,7,3,0,3,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
35,Yes,Hotel Operations,Guest Service Lead,Communications,1,9,1,4,3,Divorced,4030,3,Yes,Travel_Rarely,4,25,5,3,4,3,0,3,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
36,No,Hotel Operations,Guest Service Lead,Hospitality Management,2,1,3,3,1,Single,3585,2,Yes,Travel_Rarely,3,20,5,0,2,0,0,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
46,No,Event Management,Guest Service Lead,Business,3,4,4,4,1,Divorced,3885,2,No,Travel_Rarely,3,18,1,6,6,2,1,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
37,No,Guest Relations,Event Manager,Hospitality Management,1,1,3,3,1,Single,4346,3,No,Travel_Rarely,3,19,4,2,7,0,0,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
38,No,Guest Relations,Guest Service Lead,Business,5,5,1,3,4,Divorced,3495,2,Yes,Travel_Rarely,3,21,4,1,2,1,1,1,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
31,No,Hotel Operations,Guest Service Lead,Hospitality Management,2,27,4,2,4,Divorced,3805,3,No,Travel_Rarely,3,12,2,0,6,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
21,No,Guest Relations,Guest Service Lead,Communications,5,11,3,3,3,Married,3604,2,Yes,Non-Travel,4,13,1,1,3,0,1,1,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
48,Yes,Event Management,Guest Service Lead,Hospitality Management,4,4,3,2,3,Divorced,4888,3,Yes,Travel_Rarely,3,21,3,0,14,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
35,Yes,Guest Relations,Event Manager,Communications,2,1,2,3,2,Divorced,3787,4,No,Non-Travel,3,17,3,2,3,1,2,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
33,No,Guest Relations,Guest Service Lead,Communications,2,2,2,3,4,Single,3579,0,No,Non-Travel,3,22,4,0,1,0,0,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
37,No,Event Management,Food & Beverage Director,Communications,3,2,3,1,4,Married,4460,1,No,Non-Travel,3,12,1,5,9,2,1,1,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
43,Yes,Guest Relations,Guest Service Lead,Business,2,1,3,2,1,Single,3800,4,Yes,Non-Travel,4,12,4,1,5,1,0,1,Hospitality & Resort Tourism,Working every single weekend and public holiday.
31,Yes,Hotel Operations,Event Manager,Business,4,8,3,3,3,Single,3863,5,Yes,Non-Travel,3,21,5,2,3,0,2,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
43,Yes,Event Management,Guest Service Lead,Business,2,3,2,3,2,Single,3974,4,Yes,Travel_Rarely,3,22,5,6,8,3,1,4,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
44,No,Hotel Operations,Event Manager,Communications,4,10,2,4,3,Divorced,3965,0,Yes,Non-Travel,3,23,2,3,6,0,1,2,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
38,Yes,Guest Relations,Guest Service Lead,Communications,3,1,1,1,3,Married,4061,2,No,Travel_Rarely,3,14,5,6,9,3,1,2,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
37,No,Hotel Operations,Event Manager,Communications,3,1,1,3,3,Divorced,4028,4,Yes,Travel_Rarely,3,12,5,2,8,2,2,2,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
22,No,Event Management,Food & Beverage Director,Hospitality Management,2,6,3,2,4,Married,3922,1,Yes,Non-Travel,3,19,1,0,3,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
41,Yes,Event Management,Guest Service Lead,Communications,3,4,3,4,3,Divorced,3508,0,No,Travel_Rarely,3,22,1,0,0,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
48,Yes,Guest Relations,Event Manager,Communications,2,12,4,3,4,Divorced,4250,4,Yes,Travel_Rarely,3,12,4,0,7,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
41,No,Hotel Operations,Guest Service Lead,Communications,3,7,2,3,2,Divorced,3631,4,No,Travel_Rarely,3,24,2,0,2,0,0,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
30,No,Event Management,Food & Beverage Director,Hospitality Management,5,14,4,2,3,Divorced,4911,1,No,Travel_Rarely,3,13,1,3,12,3,2,3,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
62,Yes,Event Management,Guest Service Lead,Communications,3,29,3,3,3,Married,5164,1,No,Travel_Rarely,3,18,5,11,16,6,3,5,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
33,No,Guest Relations,Food & Beverage Director,Hospitality Management,3,2,1,2,3,Single,3823,0,Yes,Non-Travel,4,15,3,4,5,0,1,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
39,Yes,Hotel Operations,Guest Service Lead,Hospitality Management,4,4,2,3,1,Single,4300,3,Yes,Travel_Rarely,3,15,5,3,12,3,0,3,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
38,No,Guest Relations,Event Manager,Business,4,1,1,2,2,Married,4489,3,Yes,Travel_Rarely,3,12,4,5,8,3,0,1,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
26,Yes,Event Management,Food & Beverage Director,Hospitality Management,2,3,3,3,1,Single,3751,1,Yes,Travel_Rarely,3,11,3,3,5,2,1,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
45,Yes,Guest Relations,Food & Beverage Director,Communications,5,12,2,3,1,Divorced,3522,2,Yes,Travel_Rarely,3,11,4,0,0,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
36,Yes,Hotel Operations,Food & Beverage Director,Business,3,4,2,3,2,Divorced,3519,2,No,Travel_Rarely,3,13,4,0,2,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
30,Yes,Hotel Operations,Event Manager,Business,3,16,3,4,2,Divorced,4092,1,Yes,Travel_Rarely,3,16,3,8,8,3,2,2,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
21,No,Event Management,Guest Service Lead,Communications,5,17,3,2,3,Divorced,3674,3,Yes,Non-Travel,3,12,4,1,2,0,0,1,Hospitality & Resort Tourism,Working every single weekend and public holiday.
23,Yes,Guest Relations,Event Manager,Hospitality Management,3,3,3,4,4,Single,3484,3,Yes,Non-Travel,3,17,5,0,1,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
47,No,Event Management,Food & Beverage Director,Communications,4,12,4,2,2,Single,4410,3,No,Travel_Rarely,3,15,2,1,9,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
41,Yes,Hotel Operations,Food & Beverage Director,Business,3,8,2,2,1,Married,3736,1,Yes,Travel_Rarely,3,15,4,3,3,3,0,2,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
31,No,Guest Relations,Event Manager,Communications,4,19,2,4,2,Divorced,4209,3,No,Non-Travel,3,17,4,4,9,0,1,2,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
31,Yes,Hotel Operations,Food & Beverage Director,Hospitality Management,2,13,3,4,3,Married,3495,2,No,Non-Travel,3,13,5,0,2,0,0,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
29,No,Guest Relations,Guest Service Lead,Business,2,3,2,4,2,Married,4273,3,No,Travel_Rarely,4,16,1,9,11,7,0,5,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
36,No,Guest Relations,Guest Service Lead,Hospitality Management,3,7,3,4,3,Married,5143,1,No,Travel_Rarely,3,23,1,9,15,6,2,5,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
31,Yes,Event Management,Guest Service Lead,Communications,1,1,2,3,3,Divorced,4255,2,Yes,Non-Travel,3,21,2,0,9,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
51,Yes,Hotel Operations,Guest Service Lead,Communications,5,19,3,2,4,Married,4202,6,Yes,Travel_Rarely,3,13,1,3,10,2,2,0,Hospitality & Resort Tourism,Working every single weekend and public holiday.
37,No,Guest Relations,Food & Beverage Director,Hospitality Management,4,1,1,3,4,Divorced,3597,6,Yes,Travel_Rarely,3,20,5,0,3,0,0,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
47,Yes,Hotel Operations,Guest Service Lead,Hospitality Management,3,13,2,2,1,Married,4247,1,Yes,Travel_Rarely,3,13,5,3,8,1,1,1,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
36,No,Hotel Operations,Event Manager,Communications,1,5,3,2,4,Divorced,3666,5,Yes,Non-Travel,4,23,2,1,2,1,1,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
47,Yes,Event Management,Event Manager,Communications,3,2,4,3,2,Married,4053,4,No,Travel_Rarely,3,24,3,3,4,0,3,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
33,Yes,Hotel Operations,Guest Service Lead,Hospitality Management,3,9,3,4,1,Divorced,4591,3,No,Travel_Rarely,3,20,1,1,10,1,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
46,Yes,Hotel Operations,Food & Beverage Director,Communications,4,1,1,3,3,Divorced,4100,1,No,Travel_Rarely,3,19,2,8,8,4,0,3,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
34,Yes,Event Management,Guest Service Lead,Communications,2,1,2,3,1,Single,4726,0,No,Non-Travel,3,20,3,4,11,2,0,1,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
27,Yes,Event Management,Guest Service Lead,Hospitality Management,4,21,1,3,2,Married,4365,1,Yes,Non-Travel,3,16,2,6,9,1,0,1,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
33,Yes,Hotel Operations,Food & Beverage Director,Communications,4,20,3,1,1,Single,3450,1,No,Non-Travel,4,22,1,0,0,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
48,Yes,Guest Relations,Food & Beverage Director,Hospitality Management,4,3,1,3,3,Divorced,3681,4,No,Travel_Rarely,3,23,4,2,3,1,1,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
23,No,Event Management,Food & Beverage Director,Hospitality Management,3,2,4,4,2,Married,3704,2,No,Non-Travel,3,18,2,0,1,0,0,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
42,Yes,Hotel Operations,Event Manager,Business,2,20,3,2,4,Married,4157,4,Yes,Travel_Rarely,4,20,2,5,8,1,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
49,No,Hotel Operations,Event Manager,Business,4,16,3,3,3,Single,3332,1,No,Travel_Rarely,3,25,4,0,0,0,0,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
33,Yes,Guest Relations,Guest Service Lead,Communications,2,13,3,4,4,Single,5006,1,No,Travel_Rarely,4,17,2,13,15,5,2,4,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
32,Yes,Hotel Operations,Event Manager,Business,4,12,2,2,1,Single,5049,4,No,Travel_Rarely,3,15,2,10,13,5,0,3,Hospitality & Resort Tourism,Working every single weekend and public holiday.
25,No,Event Management,Event Manager,Hospitality Management,3,2,3,3,3,Divorced,4193,4,Yes,Travel_Rarely,3,20,4,1,7,0,0,1,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
31,Yes,Guest Relations,Event Manager,Business,2,15,3,4,3,Divorced,3980,2,Yes,Travel_Rarely,3,17,3,5,6,3,0,2,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
28,Yes,Hotel Operations,Event Manager,Hospitality Management,4,11,3,4,4,Single,4516,5,Yes,Non-Travel,3,11,2,0,8,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
26,No,Hotel Operations,Event Manager,Hospitality Management,4,1,3,3,3,Married,3668,3,No,Travel_Rarely,3,15,1,3,4,3,3,3,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
44,Yes,Event Management,Guest Service Lead,Business,3,20,3,2,3,Divorced,4092,2,Yes,Travel_Rarely,3,24,2,6,8,0,3,1,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
40,Yes,Event Management,Food & Beverage Director,Communications,3,1,3,1,2,Single,4295,5,No,Non-Travel,3,15,3,6,6,2,2,3,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
35,Yes,Event Management,Guest Service Lead,Hospitality Management,4,4,4,3,4,Married,3437,2,Yes,Non-Travel,3,11,2,0,0,0,0,0,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
32,Yes,Event Management,Guest Service Lead,Business,4,4,1,3,2,Married,3560,1,No,Travel_Rarely,3,18,2,0,0,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
39,No,Guest Relations,Guest Service Lead,Business,4,3,2,3,4,Single,3809,4,No,Travel_Rarely,3,18,4,1,2,0,1,0,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
49,No,Hotel Operations,Food & Beverage Director,Hospitality Management,3,1,3,3,4,Single,4003,1,No,Non-Travel,3,17,3,4,4,4,4,4,Hospitality & Resort Tourism,Dynamic resort setting and diverse international guests.
33,No,Guest Relations,Guest Service Lead,Business,3,3,2,4,2,Single,5334,4,Yes,Non-Travel,3,21,2,5,15,0,1,0,Hospitality & Resort Tourism,Discounts across global hotel and restaurant chains.
29,No,Hotel Operations,Event Manager,Hospitality Management,2,13,4,2,3,Single,4293,0,No,Travel_Rarely,3,21,3,0,7,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
36,Yes,Guest Relations,Guest Service Lead,Hospitality Management,4,5,4,2,3,Married,5094,2,Yes,Non-Travel,3,19,4,1,15,0,0,0,Hospitality & Resort Tourism,Seasonal off-peak wage downturns create instability.
35,No,Guest Relations,Food & Beverage Director,Communications,4,3,3,4,3,Married,4026,2,Yes,Travel_Rarely,3,22,3,4,8,3,3,4,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
48,No,Guest Relations,Guest Service Lead,Business,2,16,3,3,2,Divorced,4253,3,Yes,Travel_Rarely,4,13,2,0,9,0,0,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
26,No,Event Management,Event Manager,Business,3,13,4,4,1,Single,3987,1,Yes,Travel_Rarely,3,11,1,2,7,2,0,0,Hospitality & Resort Tourism,"Lively, customer-facing teamwork and event energy."
36,No,Guest Relations,Guest Service Lead,Hospitality Management,2,10,3,2,3,Single,5550,4,Yes,Non-Travel,3,13,2,16,17,9,1,5,Hospitality & Resort Tourism,High physical demands standing for full 10-hour shifts.
